match_id,date,teams,team1,team2,toss_winner,toss_decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,match_winner,match_id.1,stadium,pitch_type,grass_cover,moisture,dew_prediction,bounce_and_carry,is_high_dew,toss_advantage,target,team1_players,team2_players,t1_bat_avg,t1_bat_sr,t1_bowl_eco,t1_bowl_sr,t2_bat_avg,t2_bat_sr,t2_bowl_eco,t2_bowl_sr
598066,2013-05-18,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.6,0.4,0.5,0.0,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,AC Gilchrist|Mandeep Singh|Azhar Mahmood|SE Marsh|DA Miller|M Vohra|Gurkeerat Singh|PP Chawla|P Kumar|P Awana|Sandeep Sharma,GJ Maxwell|AP Tare|AT Rayudu|RG Sharma|KD Karthik|KA Pollard|R Dhawan|Harbhajan Singh|NM Coulter-Nile|SL Malinga|DS Kulkarni,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
598068,2013-05-18,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,0.6,0.6,0.5675675675675675,0.1351351351351351,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,V Kohli|CH Gayle|AB de Villiers|MC Henriques|RP Singh|KL Rahul|SS Tiwary|R Vinay Kumar|Z Khan|R Rampaul|JD Unadkat,MEK Hussey|M Vijay|SK Raina|DJ Bravo|MS Dhoni|RA Jadeja|S Badrinath|CH Morris|R Ashwin|JO Holder|MM Sharma,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
598069,2013-05-19,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,0.8,0.2,0.5555555555555556,0.1111111111111111,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,PA Patel|S Dhawan|GH Vihari|CL White|NLTC Perera|DJG Sammy|BB Samantray|KV Sharma|A Mishra|DW Steyn|Anand Rajan,MS Bisla|G Gambhir|JH Kallis|EJG Morgan|YK Pathan|RN ten Doeschate|P Dogra|SP Narine|Iqbal Abdulla|PJ Sangwan|Mohammed Shami,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
598070,2013-05-21,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,1.0,0.4,0.4722222222222222,-0.0555555555555555,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,MEK Hussey|M Vijay|SK Raina|MS Dhoni|RA Jadeja|S Badrinath|DJ Bravo|JA Morkel|CH Morris|R Ashwin|MM Sharma,DR Smith|AP Tare|KD Karthik|RG Sharma|KA Pollard|AT Rayudu|Harbhajan Singh|MG Johnson|SL Malinga|PP Ojha|MM Patel,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
598071,2013-05-22,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,1.0,0.4,0.4594594594594595,-0.081081081081081,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,R Dravid|AM Rahane|SR Watson|DH Yagnik|STR Binny|SV Samson|BJ Hodge|JP Faulkner|KK Cooper|VS Malik|SK Trivedi,PA Patel|S Dhawan|GH Vihari|CL White|DJG Sammy|NLTC Perera|BB Samantray|KV Sharma|DW Steyn|A Mishra|I Sharma,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
598072,2013-05-24,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,1.0,0.2,0.6388888888888888,0.2777777777777777,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,DR Smith|AP Tare|KD Karthik|RG Sharma|KA Pollard|AT Rayudu|Harbhajan Singh|R Dhawan|MG Johnson|SL Malinga|PP Ojha,R Dravid|AM Rahane|SR Watson|SV Samson|STR Binny|BJ Hodge|KK Cooper|DH Yagnik|JP Faulkner|VS Malik|SK Trivedi,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
598073,2013-05-26,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,1.0,0.4,0.6486486486486487,0.2972972972972973,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,MEK Hussey|M Vijay|SK Raina|S Badrinath|DJ Bravo|RA Jadeja|MS Dhoni|JA Morkel|CH Morris|R Ashwin|MM Sharma,DR Smith|AP Tare|KD Karthik|RG Sharma|AT Rayudu|KA Pollard|Harbhajan Singh|R Dhawan|MG Johnson|SL Malinga|PP Ojha,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729279,2014-04-16,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,1.0,0.2,0.5,0.0,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,MEK Hussey|AP Tare|AT Rayudu|RG Sharma|KA Pollard|CJ Anderson|Harbhajan Singh|CM Gautam|SL Malinga|Z Khan|PP Ojha,G Gambhir|JH Kallis|MK Pandey|RV Uthappa|YK Pathan|Shakib Al Hasan|SA Yadav|PP Chawla|R Vinay Kumar|SP Narine|M Morkel,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729281,2014-04-17,Delhi Capitals vs Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.4,0.5,0.0,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,MA Agarwal|M Vijay|KD Karthik|MK Tiwary|JP Duminy|LRPL Taylor|JDS Neesham|WD Parnell|S Nadeem|R Sharma|Mohammed Shami,PA Patel|NJ Maddinson|V Kohli|Yuvraj Singh|AB de Villiers|JA Morkel|S Rana|AB Dinda|MA Starc|YS Chahal|VR Aaron,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729285,2014-04-18,Sunrisers Hyderabad vs Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,0.8,0.2,0.3333333333333333,-0.3333333333333333,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,AJ Finch|S Dhawan|DA Warner|KL Rahul|DJG Sammy|Y Venugopal Rao|KV Sharma|DW Steyn|A Mishra|B Kumar|I Sharma,AM Nayar|AM Rahane|SV Samson|SR Watson|STR Binny|BJ Hodge|R Bhatia|JP Faulkner|KW Richardson|DS Kulkarni|PV Tambe,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729283,2014-04-18,Chennai Super Kings vs Punjab Kings,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,0.8,0.4,0.5,0.0,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,DR Smith|BB McCullum|SK Raina|MS Dhoni|DJ Bravo|F du Plessis|RA Jadeja|R Ashwin|P Negi|A Nehra|MM Sharma,CA Pujara|V Sehwag|GJ Maxwell|AR Patel|DA Miller|GJ Bailey|WP Saha|MG Johnson|R Dhawan|P Awana|L Balaji,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729287,2014-04-19,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,field,0.6,0.4,0.5,0.0,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,NJ Maddinson|PA Patel|V Kohli|Yuvraj Singh|AB de Villiers|JA Morkel|S Rana|AB Dinda|MA Starc|YS Chahal|VR Aaron,MEK Hussey|AP Tare|AT Rayudu|RG Sharma|KA Pollard|CJ Anderson|Harbhajan Singh|Z Khan|SL Malinga|PP Ojha|JJ Bumrah,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729289,2014-04-19,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,0.6,0.0,0.6666666666666666,0.3333333333333332,Delhi Capitals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,JH Kallis|G Gambhir|MK Pandey|RV Uthappa|Shakib Al Hasan|YK Pathan|SA Yadav|PP Chawla|R Vinay Kumar|SP Narine|M Morkel,M Vijay|MA Agarwal|KD Karthik|LRPL Taylor|JP Duminy|MK Tiwary|JDS Neesham|NM Coulter-Nile|S Nadeem|Mohammed Shami|JD Unadkat,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729291,2014-04-20,Rajasthan Royals vs Punjab Kings,Rajasthan Royals,Punjab Kings,Punjab Kings,field,1.0,0.4,0.6666666666666666,0.3333333333333332,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,AM Nayar|AM Rahane|SV Samson|SR Watson|STR Binny|SPD Smith|JP Faulkner|R Bhatia|KW Richardson|DS Kulkarni|PV Tambe,CA Pujara|V Sehwag|WP Saha|GJ Maxwell|DA Miller|GJ Bailey|MG Johnson|M Kartik|AR Patel|P Awana|L Balaji,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729293,2014-04-21,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,0.6,0.2,0.6,0.1999999999999999,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,DR Smith|BB McCullum|SK Raina|F du Plessis|MS Dhoni|RA Jadeja|M Manhas|R Ashwin|BW Hilfenhaus|MM Sharma|IC Pandey,MA Agarwal|M Vijay|KD Karthik|MK Tiwary|JP Duminy|LRPL Taylor|JDS Neesham|S Nadeem|Mohammed Shami|JD Unadkat|NM Coulter-Nile,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729295,2014-04-22,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.2,0.75,0.5,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,CA Pujara|V Sehwag|GJ Maxwell|DA Miller|GJ Bailey|MG Johnson|AR Patel|WP Saha|L Balaji|R Dhawan|Sandeep Sharma,AJ Finch|S Dhawan|DA Warner|KL Rahul|Y Venugopal Rao|IK Pathan|DJG Sammy|KV Sharma|DW Steyn|A Mishra|B Kumar,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729297,2014-04-23,Rajasthan Royals vs Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,0.8,0.4,0.75,0.5,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,AM Nayar|AM Rahane|SV Samson|SR Watson|STR Binny|SPD Smith|R Bhatia|JP Faulkner|TG Southee|DS Kulkarni|PV Tambe,DR Smith|BB McCullum|SK Raina|F du Plessis|MS Dhoni|RA Jadeja|M Manhas|R Ashwin|BW Hilfenhaus|IC Pandey|MM Sharma,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729299,2014-04-24,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,field,0.8,0.4,0.6,0.1999999999999999,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,PA Patel|YV Takawale|V Kohli|Yuvraj Singh|AB de Villiers|JA Morkel|MA Starc|AB Dinda|YS Chahal|VR Aaron|M Muralitharan,JH Kallis|G Gambhir|MK Pandey|CA Lynn|YK Pathan|RV Uthappa|SA Yadav|R Vinay Kumar|SP Narine|M Morkel|UT Yadav,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729301,2014-04-25,Sunrisers Hyderabad vs Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,0.6,0.2,0.6,0.1999999999999999,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,S Dhawan|AJ Finch|DA Warner|KL Rahul|DJG Sammy|Y Venugopal Rao|KV Sharma|NV Ojha|DW Steyn|A Mishra|B Kumar,Q de Kock|M Vijay|KP Pietersen|KD Karthik|JP Duminy|MK Tiwary|LR Shukla|WD Parnell|S Nadeem|Mohammed Shami|JD Unadkat,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729303,2014-04-25,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,0.6,0.4,0.5,0.0,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,DR Smith|BB McCullum|SK Raina|F du Plessis|MS Dhoni|M Manhas|RA Jadeja|R Ashwin|BW Hilfenhaus|IC Pandey|MM Sharma,MEK Hussey|AP Tare|CJ Anderson|RG Sharma|KA Pollard|AT Rayudu|CM Gautam|Harbhajan Singh|Z Khan|PP Ojha|SL Malinga,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729307,2014-04-26,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,0.6,0.6,0.5,0.0,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,MK Pandey|JH Kallis|G Gambhir|CA Lynn|RV Uthappa|YK Pathan|SA Yadav|PP Chawla|SP Narine|UT Yadav|M Morkel,CA Pujara|V Sehwag|WP Saha|GJ Maxwell|DA Miller|GJ Bailey|R Dhawan|AR Patel|MG Johnson|L Balaji|Sandeep Sharma,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729305,2014-04-26,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,field,0.6,0.6,0.4285714285714285,-0.1428571428571429,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,AM Rahane|KK Nair|SV Samson|AM Nayar|SR Watson|STR Binny|SPD Smith|R Bhatia|KW Richardson|PV Tambe|TG Southee,PA Patel|YV Takawale|V Kohli|Yuvraj Singh|AB de Villiers|S Rana|JA Morkel|MA Starc|R Rampaul|AB Dinda|YS Chahal,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729309,2014-04-27,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,0.4,0.2,0.5,0.0,Delhi Capitals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,Q de Kock|M Vijay|JP Duminy|KP Pietersen|KD Karthik|KM Jadhav|LR Shukla|WD Parnell|S Nadeem|Mohammed Shami|JD Unadkat,RG Sharma|AP Tare|CJ Anderson|AT Rayudu|MEK Hussey|KA Pollard|CM Gautam|Harbhajan Singh|Z Khan|PP Ojha|SL Malinga,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729311,2014-04-27,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,0.6,0.4,0.5714285714285714,0.1428571428571428,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,AJ Finch|S Dhawan|DA Warner|KL Rahul|Y Venugopal Rao|DJG Sammy|KV Sharma|DW Steyn|A Mishra|B Kumar|I Sharma,DR Smith|BB McCullum|SK Raina|MS Dhoni|F du Plessis|RA Jadeja|M Manhas|R Ashwin|BW Hilfenhaus|IC Pandey|MM Sharma,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729313,2014-04-28,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,field,0.6,0.4,0.5714285714285714,0.1428571428571428,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,CA Pujara|V Sehwag|WP Saha|GJ Maxwell|DA Miller|GJ Bailey|R Dhawan|MG Johnson|AR Patel|L Balaji|Sandeep Sharma,CH Gayle|PA Patel|V Kohli|YV Takawale|AB de Villiers|Yuvraj Singh|JA Morkel|MA Starc|VR Aaron|AB Dinda|YS Chahal,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729315,2014-04-29,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,0.4,0.4,0.5,0.0,Draw/No Result,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,G Gambhir|MS Bisla|JH Kallis|MK Pandey|SA Yadav|Shakib Al Hasan|RV Uthappa|R Vinay Kumar|PP Chawla|SP Narine|M Morkel,AM Rahane|KK Nair|SV Samson|SR Watson|STR Binny|SPD Smith|JP Faulkner|R Bhatia|KW Richardson|PV Tambe|Iqbal Abdulla,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
729317,2014-04-30,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,0.8,0.2,0.625,0.25,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,BR Dunk|RG Sharma|CJ Anderson|AT Rayudu|KA Pollard|AP Tare|Harbhajan Singh|CM Gautam|Z Khan|PP Ojha|SL Malinga,AJ Finch|S Dhawan|KL Rahul|DA Warner|DJG Sammy|NV Ojha|IK Pathan|KV Sharma|DW Steyn|A Mishra|B Kumar,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733971,2014-05-02,Chennai Super Kings vs Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,0.6,0.6,0.5,0.0,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,DR Smith|BB McCullum|SK Raina|MS Dhoni|RA Jadeja|F du Plessis|M Manhas|R Ashwin|BW Hilfenhaus|IC Pandey|MM Sharma,RV Uthappa|G Gambhir|JH Kallis|MK Pandey|Shakib Al Hasan|SA Yadav|YK Pathan|AD Russell|PP Chawla|R Vinay Kumar|SP Narine,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733973,2014-05-03,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Punjab Kings,bat,0.6,0.8,0.4848484848484848,-0.0303030303030302,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,BR Dunk|CM Gautam|AT Rayudu|RG Sharma|CJ Anderson|KA Pollard|AP Tare|Harbhajan Singh|JJ Bumrah|Z Khan|SL Malinga,CA Pujara|V Sehwag|WP Saha|GJ Maxwell|GJ Bailey|DA Miller|MG Johnson|R Dhawan|AR Patel|L Balaji|Sandeep Sharma,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733975,2014-05-03,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,0.6,0.2,0.4736842105263157,-0.0526315789473684,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,Q de Kock|M Vijay|KP Pietersen|KD Karthik|JP Duminy|KM Jadhav|WD Parnell|S Nadeem|Mohammed Shami|JD Unadkat|R Sharma,AM Rahane|KK Nair|SV Samson|R Bhatia|SR Watson|STR Binny|SPD Smith|JP Faulkner|DS Kulkarni|KW Richardson|PV Tambe,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733977,2014-05-04,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,field,0.6,0.4,0.5526315789473685,0.1052631578947369,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,CH Gayle|PA Patel|V Kohli|RR Rossouw|AB de Villiers|Yuvraj Singh|MA Starc|HV Patel|AB Dinda|VR Aaron|YS Chahal,AJ Finch|S Dhawan|KL Rahul|DA Warner|DJG Sammy|NV Ojha|IK Pathan|KV Sharma|DW Steyn|B Kumar|I Sharma,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733981,2014-05-05,Delhi Capitals vs Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,0.4,0.6,0.4871794871794871,-0.0256410256410256,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,Q de Kock|M Vijay|KP Pietersen|KD Karthik|LR Shukla|JP Duminy|KM Jadhav|WD Parnell|S Nadeem|Mohammed Shami|JD Unadkat,DR Smith|BB McCullum|SK Raina|MS Dhoni|F du Plessis|M Manhas|RA Jadeja|R Ashwin|BW Hilfenhaus|IC Pandey|MM Sharma,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733979,2014-05-05,Rajasthan Royals vs Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.6,0.6,0.5,0.0,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,AM Rahane|KK Nair|SV Samson|SR Watson|STR Binny|SPD Smith|JP Faulkner|R Bhatia|TG Southee|PV Tambe|R Tewatia,RV Uthappa|G Gambhir|AD Russell|MK Pandey|Shakib Al Hasan|YK Pathan|RN ten Doeschate|SA Yadav|R Vinay Kumar|SP Narine|UT Yadav,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733983,2014-05-06,Mumbai Indians vs Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.4,0.5,0.0,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,BR Dunk|CM Gautam|AT Rayudu|RG Sharma|CJ Anderson|KA Pollard|AP Tare|Harbhajan Singh|JJ Bumrah|SL Malinga|P Suyal,CH Gayle|PA Patel|V Kohli|AB de Villiers|Yuvraj Singh|RR Rossouw|MA Starc|HV Patel|VR Aaron|AB Dinda|YS Chahal,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733985,2014-05-07,Delhi Capitals vs Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,0.2,0.4,0.5,0.0,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,Q de Kock|M Vijay|KP Pietersen|KD Karthik|JP Duminy|LR Shukla|KM Jadhav|WD Parnell|S Nadeem|Mohammed Shami|S Kaul,RV Uthappa|G Gambhir|MK Pandey|JH Kallis|Shakib Al Hasan|YK Pathan|RN ten Doeschate|SA Yadav|R Vinay Kumar|SP Narine|UT Yadav,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733987,2014-05-07,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,0.8,0.6,0.3333333333333333,-0.3333333333333333,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,V Sehwag|Mandeep Singh|GJ Maxwell|DA Miller|GJ Bailey|MG Johnson|WP Saha|R Dhawan|AR Patel|M Kartik|Sandeep Sharma,DR Smith|BB McCullum|SK Raina|RA Jadeja|F du Plessis|MS Dhoni|M Manhas|R Ashwin|BW Hilfenhaus|IC Pandey|MM Sharma,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733989,2014-05-08,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,0.6,0.2,0.4285714285714285,-0.1428571428571429,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,AM Rahane|KK Nair|SV Samson|SR Watson|STR Binny|SPD Smith|R Bhatia|JP Faulkner|KW Richardson|DS Kulkarni|PV Tambe,S Dhawan|AJ Finch|KL Rahul|NV Ojha|DA Warner|MC Henriques|IK Pathan|KV Sharma|DW Steyn|A Mishra|B Kumar,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733991,2014-05-09,Royal Challengers Bengaluru vs Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,field,0.6,0.8,0.5641025641025641,0.1282051282051282,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,CH Gayle|PA Patel|V Kohli|S Rana|AB de Villiers|Yuvraj Singh|JA Morkel|MA Starc|HV Patel|VR Aaron|YS Chahal,V Sehwag|Mandeep Singh|GJ Maxwell|DA Miller|GJ Bailey|WP Saha|MG Johnson|AR Patel|Shivam Sharma|L Balaji|Sandeep Sharma,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733993,2014-05-10,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.4,0.5121951219512195,0.024390243902439,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,Q de Kock|KP Pietersen|MA Agarwal|KD Karthik|LR Shukla|JP Duminy|KM Jadhav|R Shukla|Mohammed Shami|Imran Tahir|S Kaul,AJ Finch|S Dhawan|DA Warner|NV Ojha|KL Rahul|MC Henriques|IK Pathan|KV Sharma|DW Steyn|A Mishra|B Kumar,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733995,2014-05-10,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,0.6,0.6,0.4857142857142857,-0.0285714285714285,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,LMP Simmons|CM Gautam|AT Rayudu|RG Sharma|KA Pollard|CJ Anderson|AP Tare|Harbhajan Singh|SL Malinga|JJ Bumrah|P Kumar,DR Smith|BB McCullum|SK Raina|F du Plessis|MS Dhoni|RA Jadeja|M Manhas|R Ashwin|IC Pandey|MM Sharma|S Badree,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733997,2014-05-11,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,1.0,0.6,0.2857142857142857,-0.4285714285714286,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,V Sehwag|Mandeep Singh|WP Saha|GJ Maxwell|DA Miller|GJ Bailey|R Dhawan|MG Johnson|AR Patel|P Awana|Sandeep Sharma,RV Uthappa|G Gambhir|MK Pandey|JH Kallis|RN ten Doeschate|YK Pathan|SA Yadav|PP Chawla|M Morkel|UT Yadav|SP Narine,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
733999,2014-05-11,Royal Challengers Bengaluru vs Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,0.6,0.4,0.55,0.1,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,V Kohli|CH Gayle|VH Zol|AB de Villiers|Yuvraj Singh|JA Morkel|PA Patel|MA Starc|VR Aaron|YS Chahal|AB Dinda,AM Rahane|KK Nair|SR Watson|STR Binny|SV Samson|SPD Smith|JP Faulkner|R Bhatia|KW Richardson|PV Tambe|R Tewatia,25.0,125.0,8.5,20.0,25.0,125.0,8.5,20.0
