match_id,date,teams,team1,team2,toss_winner,toss_decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,match_winner,match_id,stadium,pitch_type,grass_cover,moisture,dew_prediction,bounce_and_carry,is_high_dew,toss_advantage,target
598037,2013-04-29,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,0.6,0.4,0.5357142857142857,0.0714285714285714,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598039,2013-05-01,Sunrisers Hyderabad vs Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,0.6666666666666666,0.4,0.5652173913043478,0.1304347826086955,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598040,2013-05-01,Delhi Capitals vs Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,0.4,0.2,0.3333333333333333,-0.3333333333333333,Delhi Capitals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598041,2013-05-02,Chennai Super Kings vs Punjab Kings,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,0.8,0.2,0.4146341463414634,-0.1707317073170732,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598043,2013-05-03,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,0.6,0.2,0.6285714285714286,0.2571428571428571,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598044,2013-05-04,Sunrisers Hyderabad vs Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,bat,0.75,0.2,0.5833333333333334,0.1666666666666667,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598046,2013-05-05,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,0.8,0.8,0.5172413793103449,0.0344827586206897,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598064,2013-05-06,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,field,0.6,0.2,0.5925925925925926,0.1851851851851851,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598049,2013-05-07,Rajasthan Royals vs Delhi Capitals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,1.0,0.2,0.6666666666666666,0.3333333333333332,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598050,2013-05-07,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,1.0,0.0,0.5,0.0,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598051,2013-05-08,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,0.8,0.8,0.6,0.1999999999999999,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
598052,2013-05-09,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.6,0.2,0.6071428571428571,0.2142857142857142,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
598054,2013-05-10,Delhi Capitals vs Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,field,0.6,0.2,0.4857142857142857,-0.0285714285714285,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
598056,2013-05-11,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,0.6,0.4,0.6206896551724138,0.2413793103448276,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
598057,2013-05-12,Kolkata Knight Riders vs Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,field,0.6,0.4,0.5,0.0,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598058,2013-05-12,Rajasthan Royals vs Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,1.0,0.8,0.6764705882352942,0.3529411764705883,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598060,2013-05-13,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,1.0,0.4,0.4838709677419355,-0.032258064516129,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598062,2013-05-14,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,0.8,0.0,0.4047619047619047,-0.1904761904761904,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598045,2013-05-14,Royal Challengers Bengaluru vs Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,0.8,0.2,0.5555555555555556,0.1111111111111111,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
598063,2013-05-15,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,1.0,0.2,0.5,0.0,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598028,2013-05-16,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.6,0.0,0.5555555555555556,0.1111111111111111,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598065,2013-05-17,Sunrisers Hyderabad vs Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,0.6,0.2,0.5769230769230769,0.1538461538461537,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598066,2013-05-18,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.6,0.4,0.5,0.0,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598068,2013-05-18,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,0.6,0.6,0.5675675675675675,0.1351351351351351,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598069,2013-05-19,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,0.8,0.2,0.5555555555555556,0.1111111111111111,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598070,2013-05-21,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,1.0,0.4,0.4722222222222222,-0.0555555555555555,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598071,2013-05-22,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,1.0,0.4,0.4594594594594595,-0.081081081081081,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598072,2013-05-24,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,1.0,0.2,0.6388888888888888,0.2777777777777777,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
598073,2013-05-26,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,1.0,0.4,0.6486486486486487,0.2972972972972973,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729279,2014-04-16,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,1.0,0.2,0.5,0.0,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729281,2014-04-17,Delhi Capitals vs Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.4,0.5,0.0,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729285,2014-04-18,Sunrisers Hyderabad vs Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,0.8,0.2,0.3333333333333333,-0.3333333333333333,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729283,2014-04-18,Chennai Super Kings vs Punjab Kings,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,0.8,0.4,0.5,0.0,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729287,2014-04-19,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,field,0.6,0.4,0.5,0.0,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
729289,2014-04-19,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,0.6,0.0,0.6666666666666666,0.3333333333333332,Delhi Capitals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729291,2014-04-20,Rajasthan Royals vs Punjab Kings,Rajasthan Royals,Punjab Kings,Punjab Kings,field,1.0,0.4,0.6666666666666666,0.3333333333333332,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729293,2014-04-21,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,0.6,0.2,0.6,0.1999999999999999,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
729295,2014-04-22,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.2,0.75,0.5,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
729297,2014-04-23,Rajasthan Royals vs Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,0.8,0.4,0.75,0.5,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729299,2014-04-24,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,field,0.8,0.4,0.6,0.1999999999999999,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729301,2014-04-25,Sunrisers Hyderabad vs Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,0.6,0.2,0.6,0.1999999999999999,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
729303,2014-04-25,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,0.6,0.4,0.5,0.0,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
729307,2014-04-26,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,0.6,0.6,0.5,0.0,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729305,2014-04-26,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,field,0.6,0.6,0.4285714285714285,-0.1428571428571429,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
729309,2014-04-27,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,0.4,0.2,0.5,0.0,Delhi Capitals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
729311,2014-04-27,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,0.6,0.4,0.5714285714285714,0.1428571428571428,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729313,2014-04-28,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,field,0.6,0.4,0.5714285714285714,0.1428571428571428,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
729315,2014-04-29,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,0.4,0.4,0.5,0.0,Draw/No Result,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
729317,2014-04-30,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,0.8,0.2,0.625,0.25,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
733971,2014-05-02,Chennai Super Kings vs Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,0.6,0.6,0.5,0.0,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
733973,2014-05-03,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Punjab Kings,bat,0.6,0.8,0.4848484848484848,-0.0303030303030302,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
733975,2014-05-03,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,0.6,0.2,0.4736842105263157,-0.0526315789473684,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
733977,2014-05-04,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,field,0.6,0.4,0.5526315789473685,0.1052631578947369,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
733981,2014-05-05,Delhi Capitals vs Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,0.4,0.6,0.4871794871794871,-0.0256410256410256,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
733979,2014-05-05,Rajasthan Royals vs Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.6,0.6,0.5,0.0,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
733983,2014-05-06,Mumbai Indians vs Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.4,0.5,0.0,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
733985,2014-05-07,Delhi Capitals vs Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,0.2,0.4,0.5,0.0,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
733987,2014-05-07,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,0.8,0.6,0.3333333333333333,-0.3333333333333333,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
733989,2014-05-08,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,0.6,0.2,0.4285714285714285,-0.1428571428571429,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
733991,2014-05-09,Royal Challengers Bengaluru vs Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,field,0.6,0.8,0.5641025641025641,0.1282051282051282,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
733993,2014-05-10,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.4,0.5121951219512195,0.024390243902439,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
733995,2014-05-10,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,0.6,0.6,0.4857142857142857,-0.0285714285714285,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
733997,2014-05-11,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,1.0,0.6,0.2857142857142857,-0.4285714285714286,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
733999,2014-05-11,Royal Challengers Bengaluru vs Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,0.6,0.4,0.55,0.1,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734001,2014-05-12,Sunrisers Hyderabad vs Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,0.6,0.2,0.5714285714285714,0.1428571428571428,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734003,2014-05-13,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,0.6,0.6,0.4,-0.1999999999999999,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734005,2014-05-13,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,0.4,0.2,0.5609756097560976,0.1219512195121952,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734007,2014-05-14,Sunrisers Hyderabad vs Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,0.4,0.8,0.5862068965517241,0.1724137931034481,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734009,2014-05-14,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,0.2,0.4,0.375,-0.25,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734011,2014-05-15,Rajasthan Royals vs Delhi Capitals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,0.4,0.2,0.375,-0.25,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734013,2014-05-18,Chennai Super Kings vs Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,bat,0.8,0.2,0.5,0.0,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734015,2014-05-18,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,0.2,0.6,0.6,0.1999999999999999,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734017,2014-05-19,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,0.6,0.2,0.3333333333333333,-0.3333333333333333,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734019,2014-05-19,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,field,0.2,0.8,0.5238095238095238,0.0476190476190476,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734023,2014-05-20,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,0.2,0.8,0.631578947368421,0.263157894736842,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734021,2014-05-20,Sunrisers Hyderabad vs Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,0.2,0.4,0.6129032258064516,0.2258064516129032,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734025,2014-05-21,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.8,0.4,0.6,0.1999999999999999,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734027,2014-05-22,Kolkata Knight Riders vs Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.2,0.6410256410256411,0.2820512820512821,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734029,2014-05-22,Chennai Super Kings vs Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.8,0.6,0.5714285714285714,0.1428571428571428,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734031,2014-05-23,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,0.4,0.2,0.5,0.0,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734033,2014-05-23,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.6,0.6,0.6129032258064516,0.2258064516129032,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734035,2014-05-24,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,0.4,0.6,0.5476190476190477,0.0952380952380953,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734037,2014-05-24,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,0.6,0.8,0.625,0.25,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734039,2014-05-25,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Punjab Kings,field,0.6,0.0,0.59375,0.1875,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734041,2014-05-25,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,0.6,0.4,0.4864864864864865,-0.0270270270270269,Mumbai Indians,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734043,2014-05-27,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,0.6,0.6,0.6341463414634146,0.2682926829268293,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734045,2014-05-28,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,0.6,0.6,0.5,0.0,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
734047,2014-05-30,Chennai Super Kings vs Punjab Kings,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,0.6,0.8,0.5,0.0,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
734049,2014-06-01,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,0.8,0.8,0.5581395348837209,0.1162790697674418,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
829705,2015-04-08,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,1.0,0.6,0.6190476190476191,0.2380952380952381,Kolkata Knight Riders,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
829707,2015-04-09,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,0.4,0.0,0.3953488372093023,-0.2093023255813954,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
829709,2015-04-10,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Punjab Kings,field,0.4,0.4,0.3333333333333333,-0.3333333333333333,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
829711,2015-04-11,Chennai Super Kings vs Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,0.4,0.6,0.3863636363636363,-0.2272727272727273,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
829713,2015-04-11,Kolkata Knight Riders vs Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,1.0,0.2,0.627906976744186,0.2558139534883721,Royal Challengers Bengaluru,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
829715,2015-04-12,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,0.0,0.4,0.5348837209302325,0.069767441860465,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
829717,2015-04-12,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Mumbai Indians,field,0.8,0.8,0.4871794871794871,-0.0256410256410256,Punjab Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
829719,2015-04-13,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.6,0.5681818181818182,0.1363636363636364,Sunrisers Hyderabad,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
829721,2015-04-14,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,0.6,0.4,0.3,-0.4,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1
829725,2015-04-15,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Punjab Kings,bat,0.4,0.0,0.25,-0.5,Delhi Capitals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
829727,2015-04-16,Sunrisers Hyderabad vs Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,0.2,0.4,0.5,0.0,Rajasthan Royals,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
829729,2015-04-17,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,0.6,0.6,0.475,-0.05,Chennai Super Kings,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0
